run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail,arm
create-confirm-b2,1000,LINK,measure,4,completed,1000,1579292,success,,none
create-confirm-b2,1000,LINK,measure,5,completed,1000,1481542,success,,none
create-confirm-b2,1000,LINK,measure,6,completed,1000,989292,success,,none
create-confirm-b2,1000,LINK,measure,7,completed,1000,801417,success,,none
create-confirm-b2,1000,LINK,measure,8,completed,1000,1598459,success,,none
create-confirm-b2,1000,LINK,measure,9,completed,1000,1319458,success,,none
create-confirm-b2,1000,LINK,measure,10,completed,1000,899333,success,,none
create-confirm-b2,1000,LINK,measure,11,completed,1000,1337625,success,,none
create-confirm-b2,1000,LINK,measure,12,completed,1000,938917,success,,none
create-confirm-b2,1000,LINK,measure,13,completed,1000,1396875,success,,none
create-confirm-b2,1000,LINK,measure,14,completed,1000,936000,success,,none
create-confirm-b2,1000,LINK,measure,15,completed,1000,891291,success,,none
create-confirm-b2,1000,LINK,measure,16,completed,1000,1048500,success,,none
create-confirm-b2,1000,LINK,measure,17,completed,1000,932625,success,,none
create-confirm-b2,1000,LINK,measure,18,completed,1000,1496333,success,,none
create-confirm-b2,1000,LINK,measure,19,completed,1000,980041,success,,none
create-confirm-b2,1000,LIST,warmup,0,completed,1000,9274709,success,,none
create-confirm-b2,1000,LIST,warmup,1,completed,1000,9288416,success,,none
create-confirm-b2,1000,LIST,warmup,2,completed,1000,9502583,success,,none
create-confirm-b2,1000,LIST,warmup,3,completed,1000,9528083,success,,none
create-confirm-b2,1000,LIST,warmup,4,completed,1000,9103083,success,,none
create-confirm-b2,1000,LIST,measure,0,completed,1000,9847000,success,,none
create-confirm-b2,1000,LIST,measure,1,completed,1000,9183917,success,,none
create-confirm-b2,1000,LIST,measure,2,completed,1000,9097292,success,,none
create-confirm-b2,1000,LIST,measure,3,completed,1000,9273250,success,,none
create-confirm-b2,1000,LIST,measure,4,completed,1000,8979958,success,,none
create-confirm-b2,1000,LIST,measure,5,completed,1000,11084292,success,,none
create-confirm-b2,1000,LIST,measure,6,completed,1000,9939709,success,,none
create-confirm-b2,1000,LIST,measure,7,completed,1000,8984833,success,,none
create-confirm-b2,1000,LIST,measure,8,completed,1000,8660500,success,,none
create-confirm-b2,1000,LIST,measure,9,completed,1000,8503125,success,,none
create-confirm-b2,1000,LIST,measure,10,completed,1000,8598500,success,,none
create-confirm-b2,1000,LIST,measure,11,completed,1000,8674625,success,,none
create-confirm-b2,1000,LIST,measure,12,completed,1000,8870041,success,,none
create-confirm-b2,1000,LIST,measure,13,completed,1000,8636292,success,,none
create-confirm-b2,1000,LIST,measure,14,completed,1000,8530375,success,,none
create-confirm-b2,1000,LIST,measure,15,completed,1000,8643875,success,,none
create-confirm-b2,1000,LIST,measure,16,completed,1000,8560541,success,,none
create-confirm-b2,1000,LIST,measure,17,completed,1000,8623000,success,,none
create-confirm-b2,1000,LIST,measure,18,completed,1000,8088834,success,,none
create-confirm-b2,1000,LIST,measure,19,completed,1000,7972500,success,,none
create-confirm-b2,1000,SAVE,warmup,0,completed,1000,6978084,success,,none
create-confirm-b2,1000,SAVE,warmup,1,completed,1000,5984042,success,,none
create-confirm-b2,1000,SAVE,warmup,2,completed,1000,5713917,success,,none
create-confirm-b2,1000,SAVE,warmup,3,completed,1000,5764791,success,,none
create-confirm-b2,1000,SAVE,warmup,4,completed,1000,5949084,success,,none
create-confirm-b2,1000,SAVE,measure,0,completed,1000,5837166,success,,none
create-confirm-b2,1000,SAVE,measure,1,completed,1000,5476834,success,,none
create-confirm-b2,1000,SAVE,measure,2,completed,1000,5508042,success,,none
create-confirm-b2,1000,SAVE,measure,3,completed,1000,5210791,success,,none
create-confirm-b2,1000,SAVE,measure,4,completed,1000,5564333,success,,none
create-confirm-b2,1000,SAVE,measure,5,completed,1000,5417959,success,,none
create-confirm-b2,1000,SAVE,measure,6,completed,1000,6933459,success,,none
create-confirm-b2,1000,SAVE,measure,7,completed,1000,6322500,success,,none
create-confirm-b2,1000,SAVE,measure,8,completed,1000,6048250,success,,none
create-confirm-b2,1000,SAVE,measure,9,completed,1000,8488917,success,,none
create-confirm-b2,1000,SAVE,measure,10,completed,1000,6070958,success,,none
create-confirm-b2,1000,SAVE,measure,11,completed,1000,26690541,success,,none
create-confirm-b2,1000,SAVE,measure,12,completed,1000,6215458,success,,none
create-confirm-b2,1000,SAVE,measure,13,completed,1000,5991083,success,,none
create-confirm-b2,1000,SAVE,measure,14,completed,1000,6007916,success,,none
create-confirm-b2,1000,SAVE,measure,15,completed,1000,5621167,success,,none
create-confirm-b2,1000,SAVE,measure,16,completed,1000,5639292,success,,none
