# run_id=run-20260804-184531Z
# base_commit=d11307c3ac14f35cf0a9f889dd794e3f30d74788
# base_commit_kind=observed_runtime_head
# probe_sha256=33c4cb535e6d8b98561550119b1fecc8db56ebd6e2440579f0d82da1f313e410
# registration_invocations=deferred_until_close
# duplicate_header_key_policy=last_occurrence_wins
# phase_enumeration=warmup|measured|calibration (deviation from plan:1395, calibration row must not aggregate as measured)
# void_rows_supersede_per_row_validity=true
# utc_date=2026-08-04T18:45:44.558162Z
# busy_timeout_ms=3000
# output_gate_only=OFF
# effective_log_level=INFO
# repo_logger_warn_enabled=true
# latch_handoff_l_ns=8667
# machine=mini.local
# os_version=Mac OS X 26.5.2
# cpu_model=Apple M4 Pro
# mem_gb=24.0
# jvm_version=21.0.11+10-LTS
# gradle_version=9.6.1
# active_n_set=1000,5000,20000,100000,200000
# active_holders=H2,H2-full
# scheduler=round_robin_one_measured_trial_per_cell_per_round
# validity=contender_group_gated_by_holder_valid_with_separate_replenishment
# uniform_cut_ms=7200000
# seed_uniform_cut_threshold_ms=600000
# seed_uniform_cut=false
# uniform_cut_boundary=not_reached
# byte_gate_trial_denominator=1_H3a_N1000_WARN_trial
# byte_gate_n_scaling_assumption=warn_bytes_scale_linearly_with_N_over_1000
# byte_gate_projected_gate_trial_equivalents=6258
# byte_gate_projected_gate_trial_equivalents_derivation=3528+1414+1313+3=6258
# c2_refused_spotcheck_discriminator=p_1_H2_p_equals_k_H3a
# seed_wallclock_s_1000=0.840034958
# seed_outer_txn_count_1000=1
# seed_file_bytes_1000=503808
# seed_wallclock_s_5000=0.344029041
# seed_outer_txn_count_5000=1
# seed_file_bytes_5000=1699840
# seed_wallclock_s_20000=0.824574667
# seed_outer_txn_count_20000=1
# seed_file_bytes_20000=6311936
# seed_wallclock_s_100000=3.631805208
# seed_outer_txn_count_100000=1
# seed_file_bytes_100000=31145984
# seed_wallclock_s_200000=7.193104542
# seed_outer_txn_count_200000=1
# seed_file_bytes_200000=62214144
run_id,holder,n,k,p,contender,trial,phase,hold_start_ns,hold_end_ns,hold_ms,contender_begin_issue_ns,contender_begin_return_ns,contender_outcome,contender_arm,contender_statements,overlap_verified,completeness_verified,precondition_verified,statements_in_hold,freshness_reads,excluded_reason
run-20260804-184531Z,H2,100000,10000,1,C1,1,measured,2893949116442041,2893949316412708,199.970667,2893949116452625,2893949328840458,bound,write,6,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C1,1,measured,2893949342599375,2893949739767458,397.168083,2893949342610333,2893949843203791,bound,write,6,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C2,1,measured,2893949851485333,2893949854187666,2.702333,2893949851516083,2893949856136625,returned,unchanged,1,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C2,1,measured,2893949858262708,2893949868572125,10.309417,2893949858272375,2893949869329208,returned,unchanged,1,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C2,1,measured,2893949872810375,2893949912709791,39.899416,2893949872819166,2893949920995916,returned,unchanged,1,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C2,1,measured,2893949928763916,2893950128934958,200.171042,2893949928774875,2893950149210291,returned,unchanged,1,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C2,1,measured,2893950162767166,2893950551716583,388.949417,2893950162777875,2893950654791000,returned,unchanged,1,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C1,2,measured,2893950662999541,2893950665801708,2.802167,2893950663016458,2893950667611250,bound,write,6,false,true,true,501,1,
run-20260804-184531Z,H2,5000,500,1,C1,2,measured,2893950670297125,2893950680553708,10.256583,2893950670306458,2893950682431500,bound,write,6,false,true,true,2501,1,
run-20260804-184531Z,H2,20000,2000,1,C1,2,measured,2893950685783416,2893950725616250,39.832834,2893950685796875,2893950730584000,bound,write,6,false,true,true,10001,1,
run-20260804-184531Z,H2,100000,10000,1,C1,2,measured,2893950738165541,2893950939962208,201.796667,2893950738178166,2893950966144958,bound,write,6,false,true,true,50001,1,
run-20260804-184531Z,H2,200000,20000,1,C1,2,measured,2893950980220000,2893951378170416,397.950416,2893950980234125,2893951378960541,bound,write,6,false,true,true,100001,1,
run-20260804-184531Z,H2,1000,100,1,C2,2,measured,2893951386409791,2893951389095208,2.685417,2893951386426916,2893951391054875,returned,unchanged,1,false,true,true,501,1,
