run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail,arm
create-confirm-a2,250,LINK,warmup,0,completed,250,8681334,success,,none
create-confirm-a2,250,LINK,warmup,1,completed,250,1144708,success,,none
create-confirm-a2,250,LINK,warmup,2,completed,250,781250,success,,none
create-confirm-a2,250,LINK,warmup,3,completed,250,752709,success,,none
create-confirm-a2,250,LINK,warmup,4,completed,250,1003125,success,,none
create-confirm-a2,250,LINK,measure,0,completed,250,889792,success,,none
create-confirm-a2,250,LINK,measure,1,completed,250,752375,success,,none
create-confirm-a2,250,LINK,measure,2,completed,250,744208,success,,none
create-confirm-a2,250,LINK,measure,3,completed,250,741542,success,,none
create-confirm-a2,250,LINK,measure,4,completed,250,815125,success,,none
create-confirm-a2,250,LINK,measure,5,completed,250,952417,success,,none
create-confirm-a2,250,LINK,measure,6,completed,250,1211750,success,,none
create-confirm-a2,250,LINK,measure,7,completed,250,885042,success,,none
create-confirm-a2,250,LINK,measure,8,completed,250,928625,success,,none
create-confirm-a2,250,LINK,measure,9,completed,250,781500,success,,none
create-confirm-a2,250,LINK,measure,10,completed,250,715625,success,,none
create-confirm-a2,250,LINK,measure,11,completed,250,703708,success,,none
create-confirm-a2,250,LINK,measure,12,completed,250,909459,success,,none
create-confirm-a2,250,LINK,measure,13,completed,250,718458,success,,none
create-confirm-a2,250,LINK,measure,14,completed,250,716834,success,,none
create-confirm-a2,250,LINK,measure,15,completed,250,603084,success,,none
create-confirm-a2,250,LINK,measure,16,completed,250,595958,success,,none
create-confirm-a2,250,LINK,measure,17,completed,250,593833,success,,none
create-confirm-a2,250,LINK,measure,18,completed,250,609375,success,,none
create-confirm-a2,250,LINK,measure,19,completed,250,870167,success,,none
create-confirm-a2,250,LIST,warmup,0,completed,250,4760958,success,,none
create-confirm-a2,250,LIST,warmup,1,completed,250,3080792,success,,none
create-confirm-a2,250,LIST,warmup,2,completed,250,3453208,success,,none
create-confirm-a2,250,LIST,warmup,3,completed,250,2815375,success,,none
create-confirm-a2,250,LIST,warmup,4,completed,250,3124250,success,,none
create-confirm-a2,250,LIST,measure,0,completed,250,2876125,success,,none
create-confirm-a2,250,LIST,measure,1,completed,250,3135959,success,,none
create-confirm-a2,250,LIST,measure,2,completed,250,2401542,success,,none
create-confirm-a2,250,LIST,measure,3,completed,250,2909000,success,,none
create-confirm-a2,250,LIST,measure,4,completed,250,2823084,success,,none
create-confirm-a2,250,LIST,measure,5,completed,250,2917375,success,,none
create-confirm-a2,250,LIST,measure,6,completed,250,2594125,success,,none
create-confirm-a2,250,LIST,measure,7,completed,250,2804875,success,,none
create-confirm-a2,250,LIST,measure,8,completed,250,2616208,success,,none
create-confirm-a2,250,LIST,measure,9,completed,250,2668209,success,,none
create-confirm-a2,250,LIST,measure,10,completed,250,2473708,success,,none
create-confirm-a2,250,LIST,measure,11,completed,250,2561208,success,,none
create-confirm-a2,250,LIST,measure,12,completed,250,2842375,success,,none
create-confirm-a2,250,LIST,measure,13,completed,250,2777458,success,,none
create-confirm-a2,250,LIST,measure,14,completed,250,3266875,success,,none
create-confirm-a2,250,LIST,measure,15,completed,250,2893208,success,,none
create-confirm-a2,250,LIST,measure,16,completed,250,2733500,success,,none
create-confirm-a2,250,LIST,measure,17,completed,250,2476125,success,,none
create-confirm-a2,250,LIST,measure,18,completed,250,3332333,success,,none
create-confirm-a2,250,LIST,measure,19,completed,250,3049875,success,,none
create-confirm-a2,250,SAVE,warmup,0,completed,250,20327458,success,,none
create-confirm-a2,250,SAVE,warmup,1,completed,250,7984875,success,,none
create-confirm-a2,250,SAVE,warmup,2,completed,250,8272875,success,,none
create-confirm-a2,250,SAVE,warmup,3,completed,250,8328125,success,,none
create-confirm-a2,250,SAVE,warmup,4,completed,250,12865292,success,,none
create-confirm-a2,250,SAVE,measure,0,completed,250,16977625,success,,none
create-confirm-a2,250,SAVE,measure,1,completed,250,7041208,success,,none
create-confirm-a2,250,SAVE,measure,2,completed,250,9014417,success,,none
create-confirm-a2,250,SAVE,measure,3,completed,250,7777708,success,,none
create-confirm-a2,250,SAVE,measure,4,completed,250,7075709,success,,none
create-confirm-a2,250,SAVE,measure,5,completed,250,6659000,success,,none
create-confirm-a2,250,SAVE,measure,6,completed,250,6861792,success,,none
create-confirm-a2,250,SAVE,measure,7,completed,250,6648083,success,,none
create-confirm-a2,250,SAVE,measure,8,completed,250,6684291,success,,none
create-confirm-a2,250,SAVE,measure,9,completed,250,6275459,success,,none
create-confirm-a2,250,SAVE,measure,10,completed,250,6421458,success,,none
create-confirm-a2,250,SAVE,measure,11,completed,250,6558625,success,,none
create-confirm-a2,250,SAVE,measure,12,completed,250,6666958,success,,none
create-confirm-a2,250,SAVE,measure,13,completed,250,6704792,success,,none
create-confirm-a2,250,SAVE,measure,14,completed,250,6353333,success,,none
create-confirm-a2,250,SAVE,measure,15,completed,250,6284792,success,,none
create-confirm-a2,250,SAVE,measure,16,completed,250,6202583,success,,none
create-confirm-a2,250,SAVE,measure,17,completed,250,7137500,success,,none
create-confirm-a2,250,SAVE,measure,18,completed,250,6409208,success,,none
create-confirm-a2,250,SAVE,measure,19,completed,250,6151125,success,,none
create-confirm-a2,250,CREATE,warmup,0,completed,250,489704792,success,,none
create-confirm-a2,250,CREATE,warmup,1,completed,251,480395125,success,,none
create-confirm-a2,250,CREATE,measure,0,completed,252,545768042,success,,none
create-confirm-a2,250,CREATE,measure,1,completed,253,501857500,success,,none
create-confirm-a2,250,CREATE,measure,2,completed,254,474373583,success,,none
create-confirm-a2,250,CREATE,measure,3,completed,255,494432584,success,,none
create-confirm-a2,250,CREATE,measure,4,completed,256,469717125,success,,none
create-confirm-a2,1000,LINK,warmup,0,completed,1000,2297292,success,,none
create-confirm-a2,1000,LINK,warmup,1,completed,1000,1320292,success,,none
create-confirm-a2,1000,LINK,warmup,2,completed,1000,1235250,success,,none
create-confirm-a2,1000,LINK,warmup,3,completed,1000,1205584,success,,none
create-confirm-a2,1000,LINK,warmup,4,completed,1000,1135417,success,,none
create-confirm-a2,1000,LINK,measure,0,completed,1000,1305208,success,,none
create-confirm-a2,1000,LINK,measure,1,completed,1000,1323000,success,,none
create-confirm-a2,1000,LINK,measure,2,completed,1000,1404834,success,,none
create-confirm-a2,1000,LINK,measure,3,completed,1000,1163708,success,,none
create-confirm-a2,1000,LINK,measure,4,completed,1000,1100583,success,,none
create-confirm-a2,1000,LINK,measure,5,completed,1000,1103166,success,,none
create-confirm-a2,1000,LINK,measure,6,completed,1000,1083000,success,,none
create-confirm-a2,1000,LINK,measure,7,completed,1000,1628792,success,,none
create-confirm-a2,1000,LINK,measure,8,completed,1000,1045250,success,,none
