run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail
screen-02,3000,SAVE,measure,10,completed,3000,5360125,success,
screen-02,3000,SAVE,measure,11,completed,3000,5566375,success,
screen-02,3000,SAVE,measure,12,completed,3000,5527459,success,
screen-02,3000,SAVE,measure,13,completed,3000,5995042,success,
screen-02,3000,SAVE,measure,14,completed,3000,6029583,success,
screen-02,3000,SAVE,measure,15,completed,3000,5656084,success,
screen-02,3000,SAVE,measure,16,completed,3000,5756292,success,
screen-02,3000,SAVE,measure,17,completed,3000,4949584,success,
screen-02,3000,SAVE,measure,18,completed,3000,5488541,success,
screen-02,3000,SAVE,measure,19,completed,3000,4995125,success,
screen-02,3000,CREATE,warmup,0,completed,3000,4377666583,success,
screen-02,3000,CREATE,warmup,1,completed,3001,4235787042,success,
screen-02,3000,CREATE,measure,0,completed,3002,4237248625,success,
screen-02,3000,CREATE,measure,1,completed,3003,4263145291,success,
screen-02,3000,CREATE,measure,2,completed,3004,4276623417,success,
screen-02,3000,CREATE,measure,3,completed,3005,4232210583,success,
screen-02,3000,CREATE,measure,4,completed,3006,4285823000,success,
