run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail,arm
create-confirm-r2-b2,1000,LINK,warmup,2,completed,1000,1184083,success,,none
create-confirm-r2-b2,1000,LINK,warmup,3,completed,1000,1172209,success,,none
create-confirm-r2-b2,1000,LINK,warmup,4,completed,1000,1073459,success,,none
create-confirm-r2-b2,1000,LINK,measure,0,completed,1000,1084459,success,,none
create-confirm-r2-b2,1000,LINK,measure,1,completed,1000,1102625,success,,none
create-confirm-r2-b2,1000,LINK,measure,2,completed,1000,1121208,success,,none
create-confirm-r2-b2,1000,LINK,measure,3,completed,1000,1127083,success,,none
create-confirm-r2-b2,1000,LINK,measure,4,completed,1000,1021458,success,,none
create-confirm-r2-b2,1000,LINK,measure,5,completed,1000,1015625,success,,none
create-confirm-r2-b2,1000,LINK,measure,6,completed,1000,1178334,success,,none
create-confirm-r2-b2,1000,LINK,measure,7,completed,1000,1200250,success,,none
create-confirm-r2-b2,1000,LINK,measure,8,completed,1000,1101333,success,,none
create-confirm-r2-b2,1000,LINK,measure,9,completed,1000,896042,success,,none
create-confirm-r2-b2,1000,LINK,measure,10,completed,1000,831208,success,,none
create-confirm-r2-b2,1000,LINK,measure,11,completed,1000,836791,success,,none
create-confirm-r2-b2,1000,LINK,measure,12,completed,1000,1011209,success,,none
create-confirm-r2-b2,1000,LINK,measure,13,completed,1000,916000,success,,none
create-confirm-r2-b2,1000,LINK,measure,14,completed,1000,847375,success,,none
create-confirm-r2-b2,1000,LINK,measure,15,completed,1000,831916,success,,none
create-confirm-r2-b2,1000,LINK,measure,16,completed,1000,1728667,success,,none
create-confirm-r2-b2,1000,LINK,measure,17,completed,1000,857167,success,,none
create-confirm-r2-b2,1000,LINK,measure,18,completed,1000,952500,success,,none
create-confirm-r2-b2,1000,LINK,measure,19,completed,1000,859042,success,,none
create-confirm-r2-b2,1000,LIST,warmup,0,completed,1000,9557125,success,,none
create-confirm-r2-b2,1000,LIST,warmup,1,completed,1000,9692500,success,,none
create-confirm-r2-b2,1000,LIST,warmup,2,completed,1000,9056458,success,,none
