run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail,arm
create-confirm-r2-a1,1000,LIST,measure,3,completed,1000,9761708,success,,none
create-confirm-r2-a1,1000,LIST,measure,4,completed,1000,10274500,success,,none
create-confirm-r2-a1,1000,LIST,measure,5,completed,1000,10491292,success,,none
create-confirm-r2-a1,1000,LIST,measure,6,completed,1000,9931375,success,,none
create-confirm-r2-a1,1000,LIST,measure,7,completed,1000,9816250,success,,none
create-confirm-r2-a1,1000,LIST,measure,8,completed,1000,9869792,success,,none
create-confirm-r2-a1,1000,LIST,measure,9,completed,1000,9872166,success,,none
create-confirm-r2-a1,1000,LIST,measure,10,completed,1000,9591459,success,,none
create-confirm-r2-a1,1000,LIST,measure,11,completed,1000,9690375,success,,none
create-confirm-r2-a1,1000,LIST,measure,12,completed,1000,11198375,success,,none
create-confirm-r2-a1,1000,LIST,measure,13,completed,1000,9556000,success,,none
create-confirm-r2-a1,1000,LIST,measure,14,completed,1000,8929375,success,,none
create-confirm-r2-a1,1000,LIST,measure,15,completed,1000,9375500,success,,none
create-confirm-r2-a1,1000,LIST,measure,16,completed,1000,9138625,success,,none
create-confirm-r2-a1,1000,LIST,measure,17,completed,1000,9349959,success,,none
create-confirm-r2-a1,1000,LIST,measure,18,completed,1000,9860000,success,,none
create-confirm-r2-a1,1000,LIST,measure,19,completed,1000,9264541,success,,none
create-confirm-r2-a1,1000,SAVE,warmup,0,completed,1000,8329375,success,,none
create-confirm-r2-a1,1000,SAVE,warmup,1,completed,1000,6833583,success,,none
create-confirm-r2-a1,1000,SAVE,warmup,2,completed,1000,6195291,success,,none
create-confirm-r2-a1,1000,SAVE,warmup,3,completed,1000,6481667,success,,none
create-confirm-r2-a1,1000,SAVE,warmup,4,completed,1000,6440166,success,,none
create-confirm-r2-a1,1000,SAVE,measure,0,completed,1000,5962292,success,,none
create-confirm-r2-a1,1000,SAVE,measure,1,completed,1000,5438000,success,,none
